,title,body,date,news
915,"서울과학기술대학교, 가·나군 모집.. 기말고사도 반영",공과대학교(CalTech)과 같은 세계적인 과학기술대학을 벤치마킹하고 있다. 서울과기대는...수시 미충원인원 제외)을 모집한다. 실기고사를 실시하지 않는 일반학과에서는...,,
916,서강대 온라인 중간고사 부정행위… 대학 집단커닝 속출,"[천지일보=김빛이나 기자] 서강대학교 일부 학생이 신종 코로나바이러스 감염증(코로나...관계 확인 후 시험을 무효 처리하고, 기말고사만으로 평가하기로 결정했다. 이...", 2020.06.02 , 천지일보 
917,"연세대, 코로나 사태로 1학기 중간고사 안 치른다",개강한 16일 서울 서대문구 연세대학교 백양로가 한산한 모습을 보이고 있다. 연합뉴스...온ㆍ오프라인 시험은 불허하고 대신 기말시험은 필수로 실시한다”는 내용이..., 2020.03.27 , 한국일보 
918,경북대 도서관 전면 개방..도서 대출‧열람 정상화,대구=쿠키뉴스] 최태욱 기자 = 경북대학교는 대학 구성원의 연구와 학습 지원을 위해...관련 대응 상황이 완화되고 1학기 기말고사가 시작되면서 22일부터 도서관 전체를..., 2020.06.24 , 쿠키뉴스 
919,"동국대학교 경주캠퍼스 도서관, 기말고사 기간 간식 나눔",ⓒ GBN 경북방송 동국대학교 경주캠퍼스 도서관(관장 이영경)이 지난 19일 오후 5시부터...경주캠퍼스 도서관 1층 로비에서 기말고사 기간을 맞아 학생들을 위한 무료간식..., 2018.06.20 , GBN 경북방송 
920,"경일대, 2학기 대면수업 확대키로",[한국대학신문 조영은 기자] 경일대학교(총장 정현태)는 2020학년도 2학기 수업에 대해...기숙사비는 무료다. 중간고사와 기말고사는 대면시험을 치른다. 한편 경일대는..., 2020.07.24 , 한국대학신문 
921,대학가 '집단 커닝' 발생..익명 채팅방에 수백 명 '정답 공유',한국외국어대학교는 재학생 1천 명이 수강하는 온라인 강의 시험에서 집단 부정행위가...진 한국외대의 한 교양과목 기말고사에서는 수강생 수백 명이 카카오톡 익명 대화방..., 2020.06.23 , MBC 
922,"대구대, 코로나19 극복 청년고용정책 홍보 행사 열어",경산=쿠키뉴스] 최태욱 기자 = 대구대학교가 코로나19로 청년들이 취업에 어려움을 겪고...진로취업처 대학일자리센터는 기말고사 기간인 지난 24일 경산캠퍼스 진로취업관..., 2020.06.25 , 쿠키뉴스 
923,"시험은 비대면으로, 종강파티는 모여서?","보인다. 코로나19 때문에 위험하니까 기말고사는 비대면으로 하자면서 왜 종강파티랑 MT...찬반 논란이 거세다. 서울의 한 대학교 재학생 A씨는 ""과에서 종강파티를 한다며...", 2020.06.28 , 매일경제 
924,"야외 데이트하기 딱 좋은 지금, 대학생들 기말고사까지 단 '2주' ...","1주일 밖에 남지 않았다는 점이다.학사일정에 따르면 연세대학교는 오는 10일, 숭실대학교는 8일부터 기말고사가 시작된다.무조건 시험을 잘 치를 것이라는 보장은 없지만...",,
925,"서울과학기술대학교, 가·나군 모집.. 기말고사도 반영",공과대학교(CalTech)과 같은 세계적인 과학기술대학을 벤치마킹하고 있다. 서울과기대는...수시 미충원인원 제외)을 모집한다. 실기고사를 실시하지 않는 일반학과에서는...,,
926,서강대 온라인 중간고사 부정행위… 대학 집단커닝 속출,"[천지일보=김빛이나 기자] 서강대학교 일부 학생이 신종 코로나바이러스 감염증(코로나...관계 확인 후 시험을 무효 처리하고, 기말고사만으로 평가하기로 결정했다. 이...", 2020.06.02 , 천지일보 
927,"연세대, 코로나 사태로 1학기 중간고사 안 치른다",개강한 16일 서울 서대문구 연세대학교 백양로가 한산한 모습을 보이고 있다. 연합뉴스...온ㆍ오프라인 시험은 불허하고 대신 기말시험은 필수로 실시한다”는 내용이..., 2020.03.27 , 한국일보 
928,경북대 도서관 전면 개방..도서 대출‧열람 정상화,대구=쿠키뉴스] 최태욱 기자 = 경북대학교는 대학 구성원의 연구와 학습 지원을 위해...관련 대응 상황이 완화되고 1학기 기말고사가 시작되면서 22일부터 도서관 전체를..., 2020.06.24 , 쿠키뉴스 
929,"동국대학교 경주캠퍼스 도서관, 기말고사 기간 간식 나눔",ⓒ GBN 경북방송 동국대학교 경주캠퍼스 도서관(관장 이영경)이 지난 19일 오후 5시부터...경주캠퍼스 도서관 1층 로비에서 기말고사 기간을 맞아 학생들을 위한 무료간식..., 2018.06.20 , GBN 경북방송 
930,"경일대, 2학기 대면수업 확대키로",[한국대학신문 조영은 기자] 경일대학교(총장 정현태)는 2020학년도 2학기 수업에 대해...기숙사비는 무료다. 중간고사와 기말고사는 대면시험을 치른다. 한편 경일대는..., 2020.07.24 , 한국대학신문 
931,대학가 '집단 커닝' 발생..익명 채팅방에 수백 명 '정답 공유',한국외국어대학교는 재학생 1천 명이 수강하는 온라인 강의 시험에서 집단 부정행위가...진 한국외대의 한 교양과목 기말고사에서는 수강생 수백 명이 카카오톡 익명 대화방..., 2020.06.23 , MBC 
932,"대구대, 코로나19 극복 청년고용정책 홍보 행사 열어",경산=쿠키뉴스] 최태욱 기자 = 대구대학교가 코로나19로 청년들이 취업에 어려움을 겪고...진로취업처 대학일자리센터는 기말고사 기간인 지난 24일 경산캠퍼스 진로취업관..., 2020.06.25 , 쿠키뉴스 
933,"시험은 비대면으로, 종강파티는 모여서?","보인다. 코로나19 때문에 위험하니까 기말고사는 비대면으로 하자면서 왜 종강파티랑 MT...찬반 논란이 거세다. 서울의 한 대학교 재학생 A씨는 ""과에서 종강파티를 한다며...", 2020.06.28 , 매일경제 
934,"야외 데이트하기 딱 좋은 지금, 대학생들 기말고사까지 단 '2주' ...","1주일 밖에 남지 않았다는 점이다.학사일정에 따르면 연세대학교는 오는 10일, 숭실대학교는 8일부터 기말고사가 시작된다.무조건 시험을 잘 치를 것이라는 보장은 없지만...",,
935,"서울과학기술대학교, 가·나군 모집.. 기말고사도 반영",공과대학교(CalTech)과 같은 세계적인 과학기술대학을 벤치마킹하고 있다. 서울과기대는...수시 미충원인원 제외)을 모집한다. 실기고사를 실시하지 않는 일반학과에서는...,,
936,서강대 온라인 중간고사 부정행위… 대학 집단커닝 속출,"[천지일보=김빛이나 기자] 서강대학교 일부 학생이 신종 코로나바이러스 감염증(코로나...관계 확인 후 시험을 무효 처리하고, 기말고사만으로 평가하기로 결정했다. 이...", 2020.06.02 , 천지일보 
937,"연세대, 코로나 사태로 1학기 중간고사 안 치른다",개강한 16일 서울 서대문구 연세대학교 백양로가 한산한 모습을 보이고 있다. 연합뉴스...온ㆍ오프라인 시험은 불허하고 대신 기말시험은 필수로 실시한다”는 내용이..., 2020.03.27 , 한국일보 
938,경북대 도서관 전면 개방..도서 대출‧열람 정상화,대구=쿠키뉴스] 최태욱 기자 = 경북대학교는 대학 구성원의 연구와 학습 지원을 위해...관련 대응 상황이 완화되고 1학기 기말고사가 시작되면서 22일부터 도서관 전체를..., 2020.06.24 , 쿠키뉴스 
939,"동국대학교 경주캠퍼스 도서관, 기말고사 기간 간식 나눔",ⓒ GBN 경북방송 동국대학교 경주캠퍼스 도서관(관장 이영경)이 지난 19일 오후 5시부터...경주캠퍼스 도서관 1층 로비에서 기말고사 기간을 맞아 학생들을 위한 무료간식..., 2018.06.20 , GBN 경북방송 
940,"경일대, 2학기 대면수업 확대키로",[한국대학신문 조영은 기자] 경일대학교(총장 정현태)는 2020학년도 2학기 수업에 대해...기숙사비는 무료다. 중간고사와 기말고사는 대면시험을 치른다. 한편 경일대는..., 2020.07.24 , 한국대학신문 
941,대학가 '집단 커닝' 발생..익명 채팅방에 수백 명 '정답 공유',한국외국어대학교는 재학생 1천 명이 수강하는 온라인 강의 시험에서 집단 부정행위가...진 한국외대의 한 교양과목 기말고사에서는 수강생 수백 명이 카카오톡 익명 대화방..., 2020.06.23 , MBC 
942,"대구대, 코로나19 극복 청년고용정책 홍보 행사 열어",경산=쿠키뉴스] 최태욱 기자 = 대구대학교가 코로나19로 청년들이 취업에 어려움을 겪고...진로취업처 대학일자리센터는 기말고사 기간인 지난 24일 경산캠퍼스 진로취업관..., 2020.06.25 , 쿠키뉴스 
943,"시험은 비대면으로, 종강파티는 모여서?","보인다. 코로나19 때문에 위험하니까 기말고사는 비대면으로 하자면서 왜 종강파티랑 MT...찬반 논란이 거세다. 서울의 한 대학교 재학생 A씨는 ""과에서 종강파티를 한다며...", 2020.06.28 , 매일경제 
944,"야외 데이트하기 딱 좋은 지금, 대학생들 기말고사까지 단 '2주' ...","1주일 밖에 남지 않았다는 점이다.학사일정에 따르면 연세대학교는 오는 10일, 숭실대학교는 8일부터 기말고사가 시작된다.무조건 시험을 잘 치를 것이라는 보장은 없지만...",,
945,"서울과학기술대학교, 가·나군 모집.. 기말고사도 반영",공과대학교(CalTech)과 같은 세계적인 과학기술대학을 벤치마킹하고 있다. 서울과기대는...수시 미충원인원 제외)을 모집한다. 실기고사를 실시하지 않는 일반학과에서는...,,
946,서강대 온라인 중간고사 부정행위… 대학 집단커닝 속출,"[천지일보=김빛이나 기자] 서강대학교 일부 학생이 신종 코로나바이러스 감염증(코로나...관계 확인 후 시험을 무효 처리하고, 기말고사만으로 평가하기로 결정했다. 이...", 2020.06.02 , 천지일보 
947,"연세대, 코로나 사태로 1학기 중간고사 안 치른다",개강한 16일 서울 서대문구 연세대학교 백양로가 한산한 모습을 보이고 있다. 연합뉴스...온ㆍ오프라인 시험은 불허하고 대신 기말시험은 필수로 실시한다”는 내용이..., 2020.03.27 , 한국일보 
948,경북대 도서관 전면 개방..도서 대출‧열람 정상화,대구=쿠키뉴스] 최태욱 기자 = 경북대학교는 대학 구성원의 연구와 학습 지원을 위해...관련 대응 상황이 완화되고 1학기 기말고사가 시작되면서 22일부터 도서관 전체를..., 2020.06.24 , 쿠키뉴스 
949,"동국대학교 경주캠퍼스 도서관, 기말고사 기간 간식 나눔",ⓒ GBN 경북방송 동국대학교 경주캠퍼스 도서관(관장 이영경)이 지난 19일 오후 5시부터...경주캠퍼스 도서관 1층 로비에서 기말고사 기간을 맞아 학생들을 위한 무료간식..., 2018.06.20 , GBN 경북방송 
950,"경일대, 2학기 대면수업 확대키로",[한국대학신문 조영은 기자] 경일대학교(총장 정현태)는 2020학년도 2학기 수업에 대해...기숙사비는 무료다. 중간고사와 기말고사는 대면시험을 치른다. 한편 경일대는..., 2020.07.24 , 한국대학신문 
951,대학가 '집단 커닝' 발생..익명 채팅방에 수백 명 '정답 공유',한국외국어대학교는 재학생 1천 명이 수강하는 온라인 강의 시험에서 집단 부정행위가...진 한국외대의 한 교양과목 기말고사에서는 수강생 수백 명이 카카오톡 익명 대화방..., 2020.06.23 , MBC 
952,"대구대, 코로나19 극복 청년고용정책 홍보 행사 열어",경산=쿠키뉴스] 최태욱 기자 = 대구대학교가 코로나19로 청년들이 취업에 어려움을 겪고...진로취업처 대학일자리센터는 기말고사 기간인 지난 24일 경산캠퍼스 진로취업관..., 2020.06.25 , 쿠키뉴스 
953,"시험은 비대면으로, 종강파티는 모여서?","보인다. 코로나19 때문에 위험하니까 기말고사는 비대면으로 하자면서 왜 종강파티랑 MT...찬반 논란이 거세다. 서울의 한 대학교 재학생 A씨는 ""과에서 종강파티를 한다며...", 2020.06.28 , 매일경제 
954,"야외 데이트하기 딱 좋은 지금, 대학생들 기말고사까지 단 '2주' ...","1주일 밖에 남지 않았다는 점이다.학사일정에 따르면 연세대학교는 오는 10일, 숭실대학교는 8일부터 기말고사가 시작된다.무조건 시험을 잘 치를 것이라는 보장은 없지만...",,
955,"서울과학기술대학교, 가·나군 모집.. 기말고사도 반영",공과대학교(CalTech)과 같은 세계적인 과학기술대학을 벤치마킹하고 있다. 서울과기대는...수시 미충원인원 제외)을 모집한다. 실기고사를 실시하지 않는 일반학과에서는...,,
